"","ref_musee","telephone1","sitweb","region","departement","osm_id","name","number","street","postal_code","city","country","country_code","status","lat","lon","payant.2018","gratuit.2018","total.2018","payant.2017","gratuit.2017","total.2017","payant.2016","gratuit.2016","total.2016","payant.2015","gratuit.2015","total.2015","payant.2014","gratuit.2014","total.2014","payant.2013","gratuit.2013","total.2013"
"83","7510905","0155319567","www.vie-romantique.paris.fr","ÎLE-DE-France","PARIS",84511123,"Musée de la Vie Romantique","16","Rue Chaptal","75009","Paris","France","fr","open",48.88120505,2.3335393830115,0,62132,62132,97165,0,97165,36318,81688,118006,13826,74522,88348,7359,67834,75193,6455,69212,75667
"84","7511617","0156528600","www.palaisgalliera.paris.fr","ÎLE-DE-France","PARIS",1191057,"Palais Galliera - Musée de la Mode de la ville de Paris","10","Avenue Pierre 1er de Serbie","75116","Paris","France","fr","open",48.8657028,2.29650642539781,59211,30583,89794,97830,41928,139758,107948,46313,154261,174109,8121,182230,160135,56726,216861,70622,257935,328557
"85","2746701","0232568481","www.ville-pont-audemer.fr ou www.musee-haute-normandie.fr","NORMANDIE","EURE",182904946,"Musée Alfred Canel","64","Rue de la République","27500","Pont-Audemer","France","fr","open",49.3566785,0.5159406375,663,5217,5880,690,4829,5519,718,6205,6923,571,5049,5620,501,4948,5449,324,6145,6469
"86","1300104","0442528832","www.museegranet-aixenprovence.fr","PROVENCE-ALPES-CÔTE D'AZUR","BOUCHES DU RHONE",34505703,"Musée Granet",NA,"Rue Cardinale","13626","Aix-en-Provence","France","fr","open",43.5254678,5.4526102,108111,68951,177062,81946,59132,141078,109825,65652,175477,96135,70387,166522,135560,63793,199353,249072,97724,346796
"87","7127002","0385399038","http://www.macon.fr/Culture-sports-et-loisirs/Les-Musees-de-Macon","BOURGOGNE-FRANCHE-COMTE","SAONE ET LOIRE",700244362,"Musée Lamartine",NA,"Rue des Ursulines","71000","Saint-Clément","France","fr","open",46.307027,4.83314219713088,0,0,0,0,0,0,633,2317,2950,1285,3557,4842,1440,4032,5472,1286,4092,5378
"88","8944601","0386323926","www.musee-zervos.fr","BOURGOGNE-FRANCHE-COMTE","YONNE",2628533133,"Musée Zervos - Maison Romain Rolland",NA,NA,"89450","Vézelay","France","fr","open",47.4638215,3.743302,4903,2912,7815,6032,3626,9658,4384,2534,6918,7766,2405,10171,6128,2939,9067,2110,6766,8876
"89","6047101","0344094341","www.ville-noyon.fr/Le-musee-du-Noyonnais.html","HAUTS-DE-France","OISE",2403483347,"Musée du Noyonnais",NA,"Rue de l'Évéché","60400","Noyon","France","fr","open",49.5815691,3.0004427,990,1532,2522,927,1576,2503,770,1908,2678,1221,1990,3211,1402,1921,3323,1022,1318,2340
"90","7728802","0164797770","Site de la ville : www.ville-melun.fr","ÎLE-DE-France","SEINE ET MARNE",112363959,"Musée d'Art et d'Histoire de Melun","1-3","Rue Émile Leclerc","77000","Melun","France","fr","open",48.54554555,2.65291193463687,2760,9930,12690,504,3780,4284,502,3524,4026,549,6209,6758,506,5937,6443,791,5880,6671
"91","1437001","0231228910","www.ville-molay-littry.fr","NORMANDIE","CALVADOS",8193839563,"Musée de la Mine",NA,"Rue de la Fosse Frandemiche","14330","Le Molay-Littry","France","fr","open",49.2426092,-0.8788501,1907,799,2706,1920,457,2377,2014,731,2745,3287,879,4166,3297,894,4191,3314,1168,4482
"92","0401901","0492812715","site de la ville - www.barcelonnette.com","PROVENCE-ALPES-CÔTE D'AZUR","ALPES DE HAUTE PROVENCE",5820118153,"Musée de la vallée",NA,"D 25","04530","Les Prats","France","fr","open",44.5154275,6.7524549,8541,2668,11209,8589,2255,10844,8240,1344,9584,8901,1791,10692,9702,2982,12684,8960,2424,11384
"93","9120001","0164596683","Site de la ville - www.mairie-dourdan.fr","ÎLE-DE-France","ESSONNE",2650356282,"Musée du Château",NA,"Rue du Marché aux Grains","91410","Dourdan","France","fr","open",48.5298686,2.0111955,6371,9190,15561,11888,10574,22462,11067,9054,20121,9539,8645,18184,10472,7020,17492,7103,5830,12933
"94","0926801","0561048186","www.sites-touristiques-ariege.fr /sites-touristiques-ariege/palais-des-eveques","OCCITANIE","ARIEGE",2833497965,"Musée du Palais des Evêques",NA,"Chemin du Parc","09190","Saint-Lizier","France","fr","open",43.0027248,1.1370459,10134,1414,11548,11121,1276,12397,8705,1459,10164,7966,1160,9126,9426,1391,10817,9644,1637,11281
"95","6444503","0559823800","www.musee-chateau-pau.fr","NOUVELLE-AQUITAINE","PYRÉNÉES ATLANTIQUES",6815484814,"Musée National du Château",NA,"Rue Mathieu Lalanne","64000","Pau","France","fr","open",43.2977315,-0.3645267,51062,45026,96088,53051,46564,99615,49921,43826,93747,50080,45351,95431,42315,44333,86648,52299,38269,90568
"96","3901301","0384374790","Site des musées de la région","BOURGOGNE-FRANCHE-COMTE","JURA",121753643,"Musée Sarret de Grozon",NA,"Grande Rue","39600","Arbois","France","fr","open",46.902592,5.77428494578313,1297,1714,3011,602,1577,2179,525,1602,2127,461,2268,2729,291,2217,2508,958,1324,2282
"97","6311305","0473161130","http://museedart.clermont-ferrand.fr","AUVERGNE-RHÔNE-ALPES","PUY DE DÔME",67015490,"Musée d'Art Roger-Quillot",NA,"Place Louis Deteix","63100","Clermont-Ferrand","France","fr","open",45.79392705,3.11622231467696,9993,18934,28927,9378,25183,34561,29705,48681,78386,3478,20299,23777,6492,26818,33310,5295,21077,26372
"98","4019401","0558986927","www.museedelachalosse.fr","NOUVELLE-AQUITAINE","LANDES",102618114,"Musée de la Chalosse","480","Chemin du Sala","40380","Montfort-en-Chalosse","France","fr","open",43.71570595,-0.833717228626044,5852,2498,8350,2189,5054,7243,5854,3891,9745,5277,3249,8526,5623,2307,7930,5729,2412,8141
"99","8613701","0549980848","www.alienor.org","NOUVELLE-AQUITAINE","VIENNE",6957982158,"Musée Charbonneau-Lassay",NA,"Rue du Martray","86200","Loudun","France","fr","open",47.0100455,0.0757517,0,2019,2019,0,1626,1626,0,1020,1020,0,1187,1187,0,1123,1123,0,911,911
"100","3220801","0562687022","site du département : www.gers-gascogne.com","OCCITANIE","GERS",5101531521,"Musée d'Archéologie",NA,"Place du Général de Gaulle","32700","Lectoure","France","fr","open",43.9336845,0.6235845,1901,1718,3619,2033,1452,3485,2247,1245,3492,1376,1036,2412,1436,1263,2699,1752,938,2690
"101","1320691","0491250107","www.mairie-marseille.fr/vivre/culture/musees.htm","PROVENCE-ALPES-CÔTE D'AZUR","BOUCHES DU RHONE",168685674,"Musée d'Art Contemporain - Galeries Contemporaines","7","Promenade Robert Laffont","13002","Marseille","France","fr","open",43.29672875,5.36102547336816,7920,16428,24348,12188,35248,47436,14694,5847,20541,21740,25397,47137,8926,18945,27871,10842,16329,27171
"102","4221901","0477975468","www.loire.fr","AUVERGNE-RHÔNE-ALPES","LOIRE",224220352,"Château de la Bastie d'Urfé",NA,"Route de la Batie D'urfe","42130","Saint-Étienne-le-Molard","France","fr","open",45.72759345,4.07835434333168,7278,20199,27477,7721,18079,25800,8012,19873,27885,7824,18519,26343,8483,19779,28262,15157,9999,25156
"103","7107602","0385484198","www.museeniepce.com","BOURGOGNE-FRANCHE-COMTE","SAONE ET LOIRE",121572642,"Musée Nicéphore Niepce",NA,"Quai des Messageries","71100","Chalon-sur-Saône","France","fr","open",46.7802664,4.85545725932731,0,26585,26585,0,27530,27530,0,24772,24772,0,25385,25385,0,27180,27180,0,26183,26183
"104","6410203","0559591510","www.museum.bayonne.fr","NOUVELLE-AQUITAINE","PYRÉNÉES ATLANTIQUES",72680932,"Muséum d'Histoire Naturelle",NA,"Chemin d'Ansot","64100","Bayonne","France","fr","open",43.474313,-1.478051,0,27400,27400,0,23495,23495,0,31398,31398,0,20800,20800,0,23900,23900,0,21372,21372
"105","0319001","0470204847","www.mab.allier.fr","AUVERGNE-RHÔNE-ALPES","ALLIER",77184178,"Musée Anne de Beaujeu",NA,"Rue des Fausses Braies","03000","Moulins","France","fr","open",46.56717035,3.33006168367599,18081,11972,30053,14721,14400,29121,14178,14784,28962,10428,13207,23635,19111,8923,28034,20143,3153,23296
"106","6901801","0474692288","www.beaujolaisvignoble.com","AUVERGNE-RHÔNE-ALPES","RHÔNE",1788408922,"Musée Folklorique et Traditions Populaires Marius Audin","62","Place de l'Hôtel de Ville","69430","Beaujeu","France","fr","open",46.154402,4.5870811,454,494,948,718,463,1181,2717,435,3152,634,646,1280,790,528,1318,865,764,1629
"107","0810503","0324324464","www.mairie-charlevillemezieres.fr/htm/culture/rimbaud.htm","GRAND EST","ARDENNES",1765207774,"Musée de l'Ardenne",NA,"Les Arcades","08000","Charleville-Mézières","France","fr","open",49.77272,4.7214458,5617,39879,45496,6660,45901,52561,5527,30974,36501,4222,44511,48733,4480,45541,50021,5091,41976,47067
"108","7511615","0153674000","www.mam.paris.fr","ÎLE-DE-France","PARIS",79219308,"Musée d'Art Moderne de la ville de Paris",NA,"Rue Gaston de Saint-Paul","75116","Paris","France","fr","open",48.8643133,2.29786022256718,282253,254831,537084,341439,164807,506246,282863,330539,613402,436445,233596,670041,266000,327300,593300,367548,327828,695376
"109","7510802","0144844500","https://philharmoniedeparis.fr/fr/musee-de-la-musique","ÎLE-DE-France","PARIS",5304864568,"Musée de la Musique","221","Avenue Jean Jaurès","75019","Paris","France","fr","open",48.8901928,2.393712,166776,91506,258282,169861,80955,250816,182877,91282,274159,297151,82643,379794,125789,44834,170623,148660,50561,199221
"110","1411804","0231060644","www.memorial-caen.fr","NORMANDIE","CALVADOS",6465290615,"Mémorial de Caen",NA,"Cours des Français Libres","14000","Caen","France","fr","open",49.1985281,-0.3834794,334917,54521,389438,319707,52045,371752,300531,48924,349455,328654,55304,383958,438998,0,438998,286696,50090,336786
"111","3415801","0468912292",NA,"OCCITANIE","HERAULT",2622894330,"Musée Archéologique",NA,"Place du Monument","34210","Minerve","France","fr","open",43.3543868,2.7460475,3275,0,3275,3768,0,3768,3982,0,3982,4278,0,4278,4035,0,4035,4118,0,4118
"112","0606902","0493368020","www.museesdegrasse.fr","PROVENCE-ALPES-CÔTE D'AZUR","ALPES-MARITIMES",68051130,"Musée d'Art et d'Histoire de Provence",NA,"Place Mariejol","06600","Antibes","France","fr","open",43.58070895,7.12825961788498,3697,6434,10131,2431,9465,11896,1738,12181,13919,0,20080,20080,0,18334,18334,0,20701,20701
"113","6319501","0473734242","www.puydedome.fr rubrique ""découvrir le Puy-de-Dôme""","AUVERGNE-RHÔNE-ALPES","PUY DE DÔME",700609620,"Musée Départemental de la Céramique Gallo-Romaine",NA,"Rue du Musée","63190","Lezoux","France","fr","open",45.82572555,3.38474400658784,7590,3871,11461,5518,4108,9626,5910,5178,11088,5133,3691,8824,8485,4839,13324,6673,4762,11435
"114","7511402","0143224763","www.catacombes.paris.fr","ÎLE-DE-France","PARIS",493870538,"Les Catacombes","1","Avenue du Colonel Henri Rol Tanguy","75014","Paris","France","fr","open",48.8337437,2.3322959,398400,81600,480000,446486,91449,537935,427575,84709,512284,411758,93327,505085,301204,55558,356762,265907,45050,310957
"115","7510519","0140513838","www.imarabe.org","ÎLE-DE-France","PARIS",22870791,"Institut du Monde Arabe","1","Rue des Fossés Saint-Bernard","75005","Paris","France","fr","open",48.84891635,2.3574932625,252267,27100,279367,397952,13763,411715,59064,64596,123660,269940,125802,395742,397611,153837,551448,182806,99694,282500
"116","5307701","0243988089","www.musee-robert-tatin.fr","PAYS DE LA LOIRE","MAYENNE",1305841940,"Musée Communal Robert Tatin",NA,"L'Allée des Géants","53230","Cossé-le-Vivien","France","fr","open",47.9337461,-0.8955996,22285,5568,27853,20958,5056,26014,20709,4916,25625,19554,5054,24608,17818,9158,26976,16889,3963,20852
"117","2415201","0553317100",NA,"NOUVELLE-AQUITAINE","DORDOGNE",4364598320,"Musée Paul Reclus",NA,"Rue Paul Reclus","24250","Domme","France","fr","open",44.8028038,1.2138053,473,6746,7219,436,20485,20921,454,18403,18857,0,18232,18232,0,17590,17590,141,13569,13710
"118","7713201","0160048280","http://www.coupvray.fr/coupvray/acces_direct/louis_braille","ÎLE-DE-France","SEINE ET MARNE",373767052,"Maison Natale de Louis Braille",NA,"Rue Louis Braille","77700","Coupvray","France","fr","open",48.8945027,2.79203363734403,5021,963,5984,4233,817,5050,4406,1417,5823,3130,1752,4882,4698,0,4698,4439,0,4439
"119","3936801","0384333930","www.musee-lunette.fr ou www.musees-franchecomte.com","BOURGOGNE-FRANCHE-COMTE","JURA",486032307,"Viséum-Musée de la Lunette",NA,"Place Jean Jaurès","39400","Morez","France","fr","open",46.5205705,6.0226517,8531,4046,12577,8951,3309,12260,11087,6243,17330,9386,6169,15555,10365,4703,15068,9906,6202,16108
"120","7306503","0479333944","www.chambery.fr/302-les-charmettes-maison-de-jean-jacques-rousseau.htm","AUVERGNE-RHÔNE-ALPES","SAVOIE",101956960,"Musée des Charmettes","890","Chemin des Charmettes","73000","Chambéry","France","fr","open",45.5531438,5.92970844390904,0,13806,13806,0,7265,7265,0,11010,11010,0,11402,11402,0,14618,14618,0,12907,12907
"121","3523802","0223621745","www.mbar.org","BRETAGNE","ILE ET VILAINE",30437810,"Musée des Beaux-Arts","20","Quai Émile Zola","35000","Rennes","France","fr","open",48.1096227,-1.67494123863636,25811,83308,109119,20761,70833,91594,20926,63573,84499,17360,56053,73413,20126,65162,85288,15070,60843,75913
"122","4909901","0272772322","Site de la ville : www.ville-cholet.fr/musee-art-histoire.php","PAYS DE LA LOIRE","MAINE-ET-LOIRE",1782756206,"Musée d'Art et d'Histoire",NA,"Avenue de l’Abreuvoir","49300","Cholet","France","fr","open",47.0583944,-0.8807128,1777,14300,16077,1763,12228,13991,1796,14977,16773,2548,14108,16656,1928,13697,15625,2279,15796,18075
"123","5550202","0329806878","www.musee-de-la-biere.com","GRAND EST","MEUSE",134231670,"Musée de la Bière et du Pays de Stenay","17","Rue du Moulin","55700","Stenay","France","fr","open",49.488919,5.18667592226702,9295,13617,22912,6712,15419,22131,7101,13172,20273,7610,12261,19871,7556,12332,19888,7931,11854,19785
"124","6803601","0389720158","www.ville-biesheim.fr/museegr.html","GRAND EST","HAUT-RHIN",685084692,"Musée Gallo-Romain",NA,"Rue des Capucins","68600","Biesheim","France","fr","open",48.039525,7.5455969,756,1626,2382,632,1272,1904,559,1396,1955,638,1311,1949,598,1414,2012,608,1294,1902
"125","3818501","0476447868","www.musee-archeologique-grenoble.fr","AUVERGNE-RHÔNE-ALPES","ISERE",2323051603,"Musée Archéologique Grenoble Saint-Laurent",NA,"Quai Jongkind","38000","Grenoble","France","fr","open",45.1953352,5.7315819,0,47563,47563,0,46520,46520,0,45005,45005,0,43881,43881,0,43004,43004,0,39777,39777
"126","9306601","0142430510","www.musee-saint-denis.fr","ÎLE-DE-France","SEINE SAINT-DENIS",63992928,"Musée d'Art et d'Histoire",NA,"Avenue Amilcar Cabral","93210","Saint-Denis","France","fr","open",48.91430945,2.36032338442274,3276,12819,16095,12487,4526,17013,3170,14481,17651,2277,12752,15029,2847,17374,20221,2759,17182,19941
"127","9542801","0139648013","http://museejjrousseau.montmorency.fr","ÎLE-DE-France","VAL D'OISE",4459265327,"Musée jean-Jacques Rousseau",NA,"Rue du Mont Louis","95160","Montmorency","France","fr","open",48.9869805,2.3215161,1327,1550,2877,913,838,1751,1294,727,2021,1096,1623,2719,1296,1801,3097,1530,1656,3186
"128","7510405","0142721016","www.maisonsvictorhugo.paris.fr","ÎLE-DE-France","PARIS",254033221,"Maison de Victor Hugo","6","Place des Vosges","75004","Paris","France","fr","open",48.8548144,2.3661103,42429,133246,175675,44859,121221,166080,42214,80974,123188,26980,100219,127199,27591,149355,176946,30252,129906,160158
"129","3600601","0254243469","http://chemiserie.cc-argenton.fr","CENTRE-VAL DE LOIRE","INDRE",2416267792,"Musée de la Chemiserie et de l'Elégance Masculine",NA,"Rue Charles Brillaud","36200","Argenton-sur-Creuse","France","fr","open",46.5884724,1.5182182,2919,3889,6808,2975,3919,6894,3268,3329,6597,3026,4180,7206,3199,4358,7557,3080,4227,7307
"130","3844203","0476886045","www.musee-grande-chartreuse.fr","AUVERGNE-RHÔNE-ALPES","ISERE",4323986447,"Musée de la Grande Chartreuse",NA,"D 103","38380","Saint-Pierre-de-Chartreuse","France","fr","open",45.3499104,5.7915302,31275,1646,32921,35900,1924,37824,35311,1873,37184,35412,1903,37315,52755,2269,55024,40854,2803,43657
"131","4221802","0477497300","www.musee-art-industrie.saint-etienne.fr","AUVERGNE-RHÔNE-ALPES","LOIRE",63340891,"Musée d'Art et d'Industrie","2","Place Louis Comte","42000","Saint-Étienne","France","fr","open",45.4314634,4.38684954103093,16545,14659,31204,19927,20586,40513,21911,19505,41416,21269,25386,46655,27126,21317,48443,24485,20985,45470
"132","1803305","0248653734","www.museum-bourges.net","CENTRE-VAL DE LOIRE","CHER",219021603,"Musée d'Histoire Naturelle Gabriel Foucher",NA,"Rue Leonide Bourges","95430","Butry-sur-Oise","France","fr","open",49.09024075,2.200912995104,21319,12247,33566,17068,13904,30972,12290,22016,34306,14802,15419,30221,15321,19811,35132,26314,5372,31686
"133","3726105","0247216220","www.museecompagnonnage.fr","CENTRE-VAL DE LOIRE","INDRE ET LOIRE",40514601,"Musée du Compagnonnage","2","Place Anatole France","37000","Tours","France","fr","open",47.39641815,0.686993597150271,23214,18980,42194,22511,17525,40036,22874,8346,31220,22641,13543,36184,27806,17145,44951,26217,17016,43233
"134","7115301","0385739200","www.ecomusee-creusot-montceau.fr","BOURGOGNE-FRANCHE-COMTE","SAONE ET LOIRE",2018713809,"Ecomusée de la Communauté Le Creusot-Monceau-Les-Mines",NA,"Rue Jules Guesde","71200","Le Creusot","France","fr","open",46.8055361,4.424299,12135,10004,22139,6008,7797,13805,9821,3546,13367,8967,3322,12289,3863,8201,12064,4662,6517,11179
"135","6017501","0344295150","www.creil.fr","HAUTS-DE-France","OISE",80661332,"Musée Gallé-Juillet",NA,"Place François Mitterrand","60100","Creil","France","fr","open",49.26079415,2.47226786848819,1868,6540,8408,2820,4845,7665,1348,5647,6995,1281,4811,6092,1710,6069,7779,2067,5130,7197
"136","3018907","0466368377","http://www.nimes.fr/index.php?id=282","OCCITANIE","GARD",39707615,"Musée des Cultures Taurines (Annexe musée du Vieux Nîmes)",NA,"Place Abbé Pierre",NA,"Nîmes","France","fr","open",43.8379184,4.36040659845317,3433,7826,11259,16349,0,16349,2738,6735,9473,0,16249,16249,838,8136,8974,850,11598,12448
"137","3155502","0561223144","www.SaintRaymond.toulouse.fr","OCCITANIE","HAUTE-GARONNE",261558997,"Musée Saint-Raymond","1","Place Saint-Sernin","31000","Toulouse","France","fr","open",43.60783095,1.4411195508591,12023,40253,52276,13539,45355,58894,16398,43976,60374,21394,32774,54168,22014,35577,57591,12606,39337,51943
"138","7218101","0243473851","site de la ville - www.ville-lemans.fr","PAYS DE LA LOIRE","SARTHE",31113389,"Musée de Tessé","2","Avenue de Paderborn","72000","Le Mans","France","fr","open",48.01029025,0.203547017945546,8335,13258,21593,17915,10670,28585,15222,13250,28472,16668,12934,29602,13206,12492,25698,14882,10816,25698
